2692	87	0
410	1100	0
876	1374	0
4164	4988	0
843	4405	0
3746	4420	0
4075	1634	1
685	1766	0
2018	3894	0
1483	2709	1
1868	1865	0
638	1298	0
1500	1497	0
3523	534	0
1565	3945	1
545	547	0
4497	1497	0
1581	1013	0
2389	2900	0
1924	1209	0
2011	3208	0
4155	1872	0
4052	3609	1
3679	4169	0
2238	2197	0
1475	2329	0
507	2486	0
2722	3881	1
3772	3771	0
4489	1544	0
4489	1689	0
2346	3975	0
2077	1035	1
2487	875	0
1478	3419	1
4189	211	0
2155	4529	1
187	189	0
2680	994	1
4267	4664	0
1975	2039	0
47	641	0
140	2682	0
4762	4756	1
1868	1866	0
2456	3950	1
87	70	0
2200	3196	0
1209	1924	0
116	3808	1
4705	3772	0
1975	3582	0
610	1711	0
69	70	0
4944	3592	0
2671	631	0
2809	2810	1
737	2277	0
70	69	1
2772	3403	0
3356	1320	0
2509	189	1
2335	1237	0
617	1100	0
3545	2673	0
2753	968	1
2200	3222	0
2477	3636	0
1443	3423	1
4051	3912	0
2707	41	0
4389	4136	1
1376	419	0
3025	3433	0
3769	498	0
2781	1964	1
4956	2495	0
1964	2192	1
4292	3883	0
3506	1398	0
89	4023	0
2198	4227	0
2798	1676	0
2391	4274	0
3442	1443	0
3021	2638	0
4118	752	0
1443	446	0
3259	1838	0
1583	1579	1
1557	2420	0
2389	2898	0
3353	3352	0
2389	2228	0
2863	3021	1
4702	232	0
1340	2789	0
1123	544	0
3570	1721	0
2533	2389	0
3442	4350	0
1967	1048	0
2477	3080	0
1215	495	1
87	69	0
1483	1480	1
3294	4299	0
3945	1565	0
185	1410	0
2143	3514	0
1526	4943	1
2308	4249	1
3834	2271	0
2180	3838	0
3752	2261	0
1480	2917	1
4710	5	0
3228	4041	0
2487	3280	0
1100	620	0
1565	1558	1
1116	1321	0
4641	3495	0
2677	1371	0
4421	4710	0
4497	758	1
2692	244	0
3524	2772	0
3881	4666	0
4005	3945	0
2931	4923	1
3252	846	0
2532	3524	1
2509	187	0
4026	87	0
485	1427	1
402	4948	0
1811	1467	0
1674	4488	1
3506	3607	0
4292	3526	0
2389	1983	0
4666	2722	0
2671	2250	1
1342	1386	0
1547	2509	0
249	1143	0
4051	3609	0
3542	3680	0
4245	4546	0
4005	1565	0
206	2347	0
4654	4648	0
4298	2346	0
140	4533	0
4037	4651	0
1035	2077	0
2443	1009	0
3750	3080	0
1393	3523	0
547	2262	0
387	93	0
2933	2667	0
535	170	0
2627	2583	0
4286	1773	1
2508	2487	0
2326	4691	0
4923	4412	0
1048	1558	0
3561	1548	0
3175	301	1
2207	4285	0
2254	4487	0
610	2491	0
2633	4046	0
631	3612	0
86	726	0
4489	1548	0
3303	3921	0
2855	3609	1
1199	4345	0
4468	2953	0
3419	1478	0
2637	4546	0
4062	2991	1
4559	2892	0
876	385	1
1370	4347	1
3175	2682	0
4301	3684	0
1769	2659	0
3559	2472	0
116	4046	1
1398	1410	0
463	631	0
638	1303	1
1581	3972	0
3076	4286	1
4992	485	0
3888	2018	0
3049	2290	0
3741	3875	0
3121	103	0
2329	3419	0
1471	1123	0
410	620	0
2855	4052	1
3609	4053	1
4047	4648	1
4757	4756	0
2328	2307	0
2722	2159	0
1634	4078	0
2682	2308	1
4956	2491	1
779	2197	0
1993	4508	0
4922	4290	0
189	190	0
1582	3764	0
781	491	0
1557	3615	0
2018	3888	0
2748	1520	1
3005	2856	0
2557	1034	0
1557	127	0
3430	3429	1
4292	988	0
3851	1297	0
4424	4428	0
2307	2789	0
3021	1477	0
1922	3805	1
4650	4651	1
2219	2271	0
2328	1340	0
3481	2509	0
718	1443	1
3080	2477	0
3633	4205	0
2855	3912	1
4992	1427	0
4428	4920	0
2879	2867	0
140	1713	0
87	4029	0
1296	3851	1
3570	834	0
4716	1198	1
185	2509	0
3976	3517	0
3433	3014	0
1796	4568	0
3564	426	0
2390	2907	1
754	1038	0
3522	534	0
64	3228	0
572	560	0
102	4923	0
1651	3471	1
3481	1188	1
686	3684	0
2390	838	0
3837	727	0
4047	4650	1
3767	498	0
4189	1047	0
652	2235	0
4350	718	0
4650	4038	0
2641	1384	0
1666	4686	0
2080	272	0
4670	2773	0
87	4028	0
4033	4650	1
2373	2680	1
2307	2328	1
3817	4164	1
4702	1800	1
4249	4533	0
3972	320	0
3984	1558	0
1936	2180	1
3945	3939	0
1865	1866	1
103	1855	1
1936	3838	0
1811	4529	1
2256	2241	0
1176	1249	0
4330	3304	0
2390	2904	0
3592	3591	0
4992	4660	1
714	2443	0
1877	232	0
189	183	0
2440	225	0
4497	2843	0
4114	4048	0
1666	1443	0
2262	545	0
1040	1037	0
2533	1983	0
1143	1321	1
2390	2389	1
4189	1046	0
3869	2018	0
610	4956	0
4274	534	0
4068	652	1
2986	658	0
4292	2210	0
4051	2855	0
2674	2216	0
2773	2772	0
45	2371	0
4922	1763	1
485	4990	0
3749	2781	0
4093	1177	0
2674	3090	0
41	2002	0
1207	4237	0
4247	1963	1
2389	971	0
625	2443	0
17	2933	0
4299	2170	1
4233	3050	1
843	2744	0
3049	4256	0
631	2250	0
4237	4596	1
572	1734	1
493	685	0
1177	1176	1
4551	769	0
2138	3813	1
2898	1983	0
726	244	0
2460	4428	0
3581	1975	1
2720	1306	0
3002	3753	1
2692	89	1
4923	1422	0
2056	1411	0
3768	3767	0
68	4029	0
1579	4405	1
4551	3273	0
249	2192	1
1547	1188	1
4399	4164	0
2456	1055	0
4044	4330	0
2491	4956	0
2812	124	0
2389	2906	1
1176	1328	1
2271	2219	0
1579	652	0
3766	3769	0
244	726	0
2307	1340	0
2277	2646	1
4023	89	1
4944	2346	1
4923	2931	1
4533	140	1
1411	2070	1
491	1852	0
2197	4559	1
4298	3592	0
170	3181	1
1394	4287	0
2011	3519	0
750	914	0
1634	4075	0
2389	2390	0
3614	4330	0
1884	4164	0
4807	2994	0
4546	4164	0
4923	102	0
2637	4175	1
68	69	0
498	4705	1
1769	2661	0
4164	4245	0
4053	3609	1
3947	4017	0
3764	4756	0
1297	4551	0
372	2627	0
1048	1565	0
617	1816	1
2755	2898	0
3771	3769	1
4298	3593	0
2355	2335	0
1491	4029	0
3591	2346	0
116	2650	0
2533	2753	1
1544	4076	0
2898	2389	1
86	87	0
1443	4686	0
1937	2509	0
87	4024	1
582	2002	0
823	2748	1
89	2692	0
3442	718	0
2789	2307	0
4546	1884	0
4660	485	0
3764	4757	0
2110	2583	0
2390	971	0
1651	2902	0
1199	2188	0
1816	410	1
1476	3419	0
3294	4309	0
3771	3768	0
2807	1869	0
4164	2637	0
1339	3996	0
116	2147	1
4383	4141	0
1510	1507	0
843	2235	0
1176	1245	0
4249	302	0
2661	2659	1
1121	4037	0
1480	2641	1
2390	2234	0
846	614	1
69	87	0
4936	2558	0
4033	4034	0
2609	630	0
2898	2390	1
3910	3415	0
1395	2456	0
4529	1466	0
625	714	0
244	87	0
4046	2444	1
4195	3921	0
485	658	0
1964	2236	0
1908	4546	0
2781	3114	0
715	628	0
1188	189	1
781	1399	0
4702	2578	0
4290	2652	0
3070	3208	0
4018	402	0
4958	206	0
573	1948	0
3431	3430	0
2692	69	1
1816	1100	0
4267	1399	0
2682	301	0
535	3181	0
2755	2206	0
4434	341	0
4944	4298	0
1983	2206	1
4807	2991	0
2192	1328	0
2390	2533	0
1307	638	1
2315	4964	0
3582	2039	0
3402	2472	1
4992	2986	0
2070	1411	0
2533	2390	1
758	760	0
4910	1198	0
2661	1769	0
4345	1199	1
1009	714	0
2127	1796	1
834	1721	0
3273	1856	0
1975	2916	0
2390	968	0
1734	572	1
372	2110	0
87	2692	0
3481	1547	0
2335	2355	1
3863	306	1
2487	2686	0
2443	625	0
4053	4052	0
2010	293	0
631	223	0
993	4255	0
87	4026	0
2080	3901	0
781	1852	0
3423	1443	1
779	2892	0
4217	1092	0
4046	2147	1
1303	638	0
3523	4221	1
1306	320	0
2671	116	0
3560	2472	0
2753	2533	1
4922	2844	1
4757	4762	0
498	3772	0
533	544	0
2390	2527	0
4164	4399	0
2773	4670	0
718	446	0
4053	4051	0
2192	1249	0
3767	4705	1
3613	1557	0
2781	1280	0
4944	3591	1
4169	2535	0
3805	4447	1
1048	3939	0
2304	1188	0
3746	1507	1
225	3753	1
205	1983	0
2389	968	0
4048	4114	0
491	781	0
4666	3881	0
1316	2638	1
2578	4702	0
385	876	0
4705	3767	1
3741	726	1
1185	2335	0
87	726	1
185	190	1
464	1975	0
4648	4650	1
4584	3316	0
1993	2371	0
1990	1249	1
205	2389	0
1393	4221	0
2638	4178	0
3252	326	0
2110	2627	0
1422	4923	0
3741	2692	0
463	3612	1
3318	4048	0
4559	2197	0
4023	244	0
3834	2219	0
306	3864	0
1237	2335	0
2931	4412	0
2744	4267	1
2389	2755	0
3869	3894	0
1188	185	1
2039	1975	0
4383	1371	1
4733	2690	0
2390	2898	0
1381	1382	0
4217	4218	0
4533	1713	0
686	979	1
979	686	0
2007	306	0
2755	2389	0
497	3541	0
3380	2295	0
686	2196	0
185	189	0
1830	1828	1
69	1491	0
2753	2390	1
3772	4705	1
4018	4948	0
4756	4757	0
4033	4037	0
2902	3467	0
1975	464	0
2533	2898	0
4958	2347	1
1116	2192	0
534	4274	0
426	685	0
4175	4164	0
93	2879	0
843	4382	0
2147	116	0
3837	3017	0
2789	2328	1
3541	2998	0
709	628	0
2784	3764	0
4705	498	0
1331	630	0
3519	519	0
2682	4533	0
3766	4705	0
650	602	0
2010	569	0
2219	4082	0
3741	89	1
4750	4452	0
1948	573	0
2753	2389	0
326	3252	0
3441	1443	0
2746	1142	0
2196	686	1
4046	1337	0
2646	737	0
2307	4095	1
4546	3817	0
568	1005	0
544	1123	0
3948	3636	0
