4051	3912	0
3441	4350	0
3025	3433	1
4956	2495	0
1565	4005	0
3997	1339	1
3506	1398	0
834	3605	0
3442	1443	0
2271	4082	0
1583	1579	1
4046	2650	0
4298	131	1
2863	3021	0
4702	232	0
189	1188	0
3570	1721	0
1967	1048	1
2538	2536	0
3419	1476	0
1483	1480	0
2390	2220	0
4023	4029	0
4590	2028	0
4088	3851	0
2677	1371	1
2147	4046	0
2335	2410	0
3881	4666	1
4005	3945	0
2931	4923	0
2772	3524	0
3252	846	0
2509	187	1
2584	655	1
249	1116	0
4666	2722	0
4051	3609	0
206	2347	1
4654	4648	0
4298	2346	0
140	4533	0
3750	3080	1
547	2262	0
2933	2667	1
4234	3769	0
2533	2925	0
2633	4046	0
197	1306	0
4292	3527	0
3303	3921	0
1298	638	0
1327	306	1
3419	1478	1
2637	4546	1
3972	3077	0
1753	2746	1
2085	2376	1
2304	183	0
4586	3419	1
876	385	0
1370	4347	0
4489	4076	0
1769	2659	0
463	631	0
638	1303	1
1581	3972	0
4992	485	1
3888	2018	0
4330	3614	0
3741	3875	0
1525	2875	0
1471	1123	0
410	620	0
817	2748	0
631	2444	0
1547	3481	1
4047	4648	1
3430	2870	1
2781	593	1
2680	999	0
3881	2722	0
4922	4290	0
1865	2807	1
1557	3615	0
4590	4584	0
2018	3888	1
2557	1034	0
2667	2933	1
3851	1297	0
2307	2789	0
3644	1035	0
3750	2477	1
3017	3837	0
2254	4485	1
3817	4546	0
3481	2509	0
3609	4052	1
4164	4546	0
718	1443	0
2609	1330	0
4992	1427	0
2879	2867	0
1296	3851	0
3570	834	0
4023	726	0
4716	1198	0
185	2509	1
3433	3014	0
836	3181	0
64	3228	0
572	560	0
2916	2039	1
1651	3471	0
686	3684	0
2390	838	0
185	183	0
2781	2192	0
341	338	1
1674	1676	1
4249	4533	0
3972	320	0
3984	1558	1
2389	972	0
103	1855	0
1936	3838	0
2256	2241	0
4425	2840	1
4114	4048	1
2991	2994	0
1666	1443	0
17	2667	1
2523	834	0
1121	4033	1
3869	2018	0
4881	3098	1
2509	1937	0
3533	876	0
4051	2855	0
2773	2772	0
2028	4584	0
1100	618	0
2389	971	0
3220	2487	0
4299	2170	1
4990	658	0
631	2250	1
493	685	1
1177	1176	0
3196	3222	0
2196	979	0
2138	3813	0
2898	1983	0
2641	2709	1
2660	2662	0
3838	2180	0
4923	1422	0
2188	4345	0
1651	4150	0
1579	4405	0
249	2192	1
89	3741	1
4033	4648	0
2456	1055	1
1769	2662	0
4175	4399	1
652	843	0
1967	1565	0
2812	124	1
2389	2906	0
2011	3070	0
3769	3767	0
3766	3769	1
3813	2138	0
493	1766	0
1188	1547	1
1394	4287	1
2692	1491	0
3614	4330	0
2892	2197	1
3947	4017	0
1477	2638	0
4298	3593	0
2638	3021	0
3405	1811	1
87	4024	0
4660	658	0
823	2748	1
2781	1252	1
4155	4151	0
3076	1773	0
1370	1495	0
2789	2307	0
4551	1296	0
4546	1884	0
4189	1917	0
2390	971	0
843	2235	0
2661	2659	0
1121	4037	1
2261	988	1
846	614	0
4936	2558	0
3769	4234	0
1671	1482	1
2682	140	0
1723	1034	0
185	3481	1
4150	1651	0
4093	1177	1
1964	2236	0
2348	3638	0
2807	1868	0
3019	2712	0
3054	3058	0
4046	116	1
3431	3430	1
2692	69	1
4267	1399	0
834	3570	0
3772	3767	1
1307	638	0
573	4282	0
2070	1411	0
2533	2390	0
4910	1198	0
1342	1139	0
2841	2840	0
3273	1856	0
1975	2916	0
1734	572	0
3679	2535	0
2966	1370	1
2629	4276	1
3945	1048	0
2709	2917	0
498	3118	1
4237	4596	0
993	4255	0
2080	3901	1
769	3273	0
4046	2147	1
2798	1783	0
1399	491	0
1306	320	0
2753	2533	0
4922	2844	0
4757	4762	0
4237	1526	1
4762	3764	0
4164	4399	0
1983	2389	0
1721	3570	0
4944	3591	0
4169	2535	1
1497	1860	1
3746	1507	0
205	1983	0
2991	4807	0
2744	4405	0
3741	726	0
572	293	0
87	726	0
244	2692	0
1990	1249	0
3561	4489	0
4046	2633	1
2966	1495	1
4046	3808	0
3318	4048	0
1395	3950	0
1676	1674	0
4347	1370	1
4383	1371	1
1381	1382	0
2373	999	0
979	686	0
497	3541	0
1773	4286	1
2629	4273	1
4175	2637	0
4164	4081	0
2633	116	0
4756	4757	1
2902	3467	0
1302	3947	0
534	4274	1
4276	2630	0
87	1491	0
3541	2998	0
2733	2501	0
4705	498	1
2390	972	0
3181	170	1
1331	630	1
3519	519	1
485	4718	0
3741	89	0
4750	4452	0
4648	4652	0
326	3252	0
2746	1142	0
2196	686	0
4533	4249	0
2646	737	0
1904	3950	0
568	1005	0
