1296	4551	1
2627	2110	0
4150	2902	0
4043	4041	0
5	4710	1
565	4309	0
1475	3419	0
2773	3524	0
3441	718	0
3749	1990	0
4660	4990	0
293	2010	0
1800	4702	1
1370	2966	0
1093	2207	1
2572	2759	0
4660	2922	0
4375	1262	0
4139	3403	0
2355	2410	0
3423	3442	0
2472	4076	0
4169	3679	0
68	87	0
293	569	0
1116	2149	1
4506	4495	0
3684	4301	0
726	68	1
1185	2355	1
4990	2986	0
1476	1478	1
602	4066	1
2472	22	0
4309	2919	0
1100	410	0
3273	4551	0
4910	4936	0
185	1188	0
4497	3717	1
3817	1853	0
1964	2781	0
2390	2900	0
485	2986	1
4298	3591	1
2916	3582	0
4424	2460	0
4529	1811	0
4301	2196	0
2709	1480	0
2633	2650	0
1937	3481	0
2674	2624	0
3835	2648	0
2335	1185	0
249	1176	1
1211	123	0
2535	3679	0
2811	2812	0
4705	3118	1
1013	3972	0
1975	3581	1
2136	3813	0
4222	4641	0
2390	526	0
3496	3495	0
4412	2931	0
2329	1478	1
4048	3318	1
3684	979	0
4309	3294	0
4194	1198	0
2039	464	1
1566	3923	0
1491	87	0
1176	1280	1
2902	1651	0
630	1330	0
185	1547	0
3808	2671	0
4267	1306	0
2523	3570	1
1525	2299	0
4286	3076	1
3749	1116	0
105	103	0
2110	372	0
979	4301	1
652	1579	0
3769	4705	0
4350	1443	1
140	4249	0
3423	718	0
3380	2296	0
846	326	0
1367	2652	1
2624	2674	1
2994	4516	0
1674	2798	0
1948	4282	0
3481	190	1
4151	1872	0
2781	1990	0
3808	116	0
1185	2353	0
4920	2460	0
3514	3813	0
1237	2410	0
45	2373	0
546	2262	0
1967	3945	0
3888	3869	1
1943	2773	1
3758	493	0
485	4992	0
630	1331	1
4936	4935	0
4282	573	0
3609	4051	0
3090	2674	1
3921	3274	0
4141	1371	0
1093	4285	0
4234	4705	0
1964	1256	0
2671	463	0
876	1374	1
4164	4988	1
843	4405	1
2261	4292	0
3746	4420	0
4075	1634	0
685	1766	0
2018	3894	0
1483	2709	0
1868	1865	0
1500	1497	0
3481	189	1
3523	534	0
2659	2660	0
3975	3591	0
2389	2900	0
1924	1209	0
2671	628	0
4155	1872	0
2329	1476	1
2275	573	1
4052	3609	0
4485	4487	0
2192	1245	1
3679	4169	0
979	3684	0
507	2486	0
2722	3881	0
3772	3771	0
4489	1544	1
4489	1689	0
2633	2572	1
2346	3975	0
2077	1035	0
3002	225	0
2487	875	1
4189	211	1
2155	4529	0
1866	1865	1
187	189	0
2966	4347	1
3613	2420	0
4267	4664	0
1975	2039	0
47	641	0
4551	3851	0
4762	4756	1
1443	718	0
3771	3767	0
1287	3259	0
2456	3950	0
1188	1547	0
3454	3541	1
87	70	0
1056	1211	0
116	3808	0
2812	2810	0
69	70	0
1382	1379	1
1676	2798	0
4944	3592	1
2671	631	0
2509	1188	1
2809	2810	0
737	2277	1
70	69	0
2772	3403	0
4075	4078	0
2335	1237	1
3545	2673	0
2753	968	0
2283	3049	0
1399	2547	0
1676	4488	0
4533	2682	1
2460	4920	0
843	1579	0
4051	3912	0
2707	41	0
4389	4136	0
1376	419	1
3441	4350	0
187	1547	0
3025	3433	0
3769	498	0
2781	1964	0
1964	2192	0
2018	3892	0
4546	4175	0
4292	3883	0
3997	1339	1
4375	2464	0
89	4023	0
2198	4227	0
2798	1676	0
1676	1783	1
2391	4274	0
3442	1443	0
3021	2638	0
2271	4082	0
4118	752	0
1443	446	0
3259	1838	1
4046	2650	0
2389	2898	0
2391	534	0
2863	3021	0
4702	232	1
1041	754	0
410	1816	0
4546	4245	1
1123	544	1
704	3403	0
3442	4350	0
3678	3542	1
2477	3080	0
1215	495	0
87	69	0
3419	1476	1
1483	1480	0
4221	450	0
185	1410	1
2143	3514	1
2753	2900	0
1526	4943	1
2308	4249	0
4023	4029	0
3834	2271	0
3752	2261	0
3996	1339	1
4710	5	0
3541	497	0
2136	2138	0
1565	1558	0
4641	3495	0
2677	1371	0
4421	4710	0
4706	1036	0
1787	3545	0
3524	2772	0
3881	4666	0
4005	3945	0
2931	4923	0
2772	3524	0
3252	846	0
1394	1391	0
2532	3524	1
3481	187	0
402	4948	1
272	3901	0
1811	1467	0
1674	4488	0
3519	2011	0
4023	4025	0
1828	1489	0
4666	2722	0
2532	2772	1
1547	2509	0
1034	2557	0
726	4023	1
4051	3609	0
3542	3680	0
4992	2922	0
2420	127	0
4245	4546	0
2196	4301	1
726	87	0
3175	2308	0
140	4533	0
2898	2755	0
4037	4651	0
1035	2077	0
2389	2206	0
2443	1009	0
2277	737	1
3750	3080	0
547	2262	1
387	93	0
4030	70	0
2627	2583	0
4286	1773	0
116	1337	0
2326	4691	1
4923	4412	0
760	3717	0
1048	1558	0
2509	324	0
3561	1548	1
3522	4221	0
3175	301	1
2127	3948	0
1872	1310	0
2254	4487	1
610	2491	0
2633	4046	0
631	3612	1
197	1306	1
3996	3997	0
2855	3609	0
185	2304	0
718	3441	1
1298	638	0
4705	3771	0
1327	306	0
3419	1478	0
2637	4546	0
3972	3077	0
2085	2376	0
426	493	0
2509	3481	0
4062	2991	1
2755	971	1
545	2262	0
4559	2892	0
4586	3419	0
876	385	0
1370	4347	0
2556	1034	0
4301	3684	0
630	2609	1
1769	2659	0
3559	2472	1
116	4046	0
638	1303	0
1581	3972	0
3076	4286	0
4992	485	1
3888	2018	0
3419	2329	0
1800	2578	1
4330	3614	0
3049	2290	0
3741	3875	0
754	1036	0
3121	103	0
836	170	1
2329	3419	0
1471	1123	0
1443	1666	0
817	2748	0
3026	4551	0
631	2444	1
1547	3481	0
4710	4421	1
1671	2014	1
4047	4648	0
3430	2870	1
1866	2807	1
3582	1975	1
2781	593	0
2328	2307	0
2722	2159	0
703	573	0
491	1399	1
2680	999	0
2682	2308	0
4956	2491	0
3881	2722	0
1993	4508	0
4922	4290	1
189	190	0
1865	2807	0
781	491	0
1557	3615	0
2018	3888	0
4074	2315	0
3005	2856	1
1395	3950	0
4273	2630	0
3749	1256	0
1557	127	0
3430	3429	0
2692	4028	0
4292	988	0
272	2080	0
3851	1297	0
2307	2789	0
4245	4164	0
3750	2477	0
1967	4005	0
3021	1477	0
1116	1245	0
3017	3837	1
3838	1936	0
1922	3805	0
2254	4485	0
3817	4546	0
2219	2271	0
2328	1340	0
3481	2509	0
3609	4052	0
4164	4546	1
718	1443	1
4026	4028	0
2609	1330	0
3080	2477	0
2855	3912	0
4992	1427	0
4106	1407	0
2879	2867	0
140	1713	0
293	1734	1
387	2879	0
87	4029	0
2748	821	0
4033	4651	0
2198	4228	0
2147	2759	0
3570	834	1
4292	4642	0
4716	1198	0
631	116	0
185	2509	0
2197	2892	0
3495	4641	0
836	3181	1
4216	1092	0
1579	843	0
3851	1296	0
2781	1116	0
4078	1634	0
2390	2907	1
754	1038	0
3522	534	0
64	3228	0
205	2898	0
102	4923	0
2867	387	0
4654	4037	0
1651	3471	0
1188	183	1
631	3835	0
3481	1188	0
686	3684	0
3837	727	0
1863	3049	0
4047	4650	0
4485	2255	0
2994	2991	0
4141	2677	0
1983	2898	0
3767	498	0
4350	718	1
4650	4038	0
2781	2192	0
3923	1545	0
3541	2823	0
341	338	0
2972	2584	1
2671	3808	0
1557	3613	0
2080	272	0
4762	4757	1
4670	2773	0
87	4028	0
4033	4650	1
2371	2373	0
2028	4591	0
2781	1143	0
2781	1256	0
2373	2680	0
3817	4164	0
4702	1800	1
1547	187	0
4249	4533	0
3945	3939	0
1865	1866	0
103	1855	0
1936	3838	0
1176	1249	0
4330	3304	0
2390	2904	0
4702	1877	0
4992	4660	0
4425	2840	0
779	4112	0
714	2443	0
1877	232	1
2180	1936	1
4497	2843	1
4114	4048	0
2007	3858	0
2262	545	0
1040	1037	0
2533	1983	1
2390	2228	0
3581	3582	0
4654	4033	1
2523	834	1
4476	2995	0
4282	1948	0
1143	1321	0
2486	4189	0
2390	2389	0
3875	726	0
3684	686	1
3048	3019	0
4189	1046	1
3869	2018	0
4881	3098	0
2509	1937	0
3533	876	0
4274	534	1
4068	652	0
2986	658	0
1983	2234	1
4292	2210	0
189	187	0
45	2371	0
89	4024	0
4093	1177	0
2753	1983	0
1100	618	0
41	2002	0
714	1009	0
2842	342	1
4164	1884	0
4247	1963	0
1990	3114	0
3506	1410	1
625	2443	1
4233	3050	0
116	978	0
3049	4256	1
4990	658	1
631	2250	0
4237	4596	0
572	1734	1
2789	2837	0
3196	3222	0
4345	2188	0
2196	979	0
1422	4412	0
4041	3228	0
4497	2842	1
2919	565	0
1367	2844	0
4227	2198	0
3838	2180	0
3002	3753	0
3768	3767	0
68	4029	0
2188	4345	0
1579	4405	0
4551	3273	0
1475	1476	0
89	3741	0
2861	4375	0
1769	2662	0
4175	4399	1
4046	3925	0
1547	189	1
652	843	0
1041	1040	0
2755	968	0
2328	2789	0
4044	4330	0
1048	2856	1
2491	4956	1
2812	124	0
4529	3405	0
2389	2906	0
1176	1328	0
2011	3070	0
2271	2219	0
1579	652	0
1024	3633	0
2731	2733	0
3769	3767	0
4023	89	0
3813	2138	0
4944	2346	0
493	1766	0
4533	140	0
1411	2070	0
249	1116	0
2855	4051	0
491	1852	0
2197	4559	0
4298	3592	0
170	3181	0
2620	4048	0
1394	4287	0
4189	1044	0
2692	1491	0
2389	2390	0
3614	4330	0
2682	302	0
4807	2994	1
4546	4164	1
1769	2661	0
3901	272	0
3875	68	0
2823	3541	1
2892	2197	1
4053	3609	0
2772	4139	0
573	703	0
3947	4017	0
3764	4756	1
3495	3496	0
2637	1260	0
3746	1510	0
3080	3636	0
1399	781	0
617	1816	0
2755	2898	0
2390	1983	0
3771	3769	0
1123	533	1
2355	2335	0
2638	3021	0
4287	1391	0
1491	4029	1
3591	2346	0
116	2650	0
2898	2389	0
4428	4424	0
330	3054	0
1937	2509	0
582	2002	0
4660	658	0
89	4029	0
823	2748	0
2781	1252	0
4936	1430	0
89	2692	0
1773	3076	1
2532	275	0
3442	718	0
1176	1253	0
4546	1884	0
2138	2136	1
2389	2234	0
2110	2583	0
1398	3607	0
1199	2188	1
1816	410	0
1476	3419	0
3570	3605	1
1209	1919	0
2807	1869	0
1990	2236	0
1339	3996	0
1510	1507	0
843	2235	0
2661	2659	0
2420	3613	0
2261	988	0
2709	1384	0
4068	843	0
3769	4234	1
726	70	0
3222	2200	1
4033	4034	0
2410	1237	0
4670	1943	1
2609	630	0
2874	3274	0
2572	2564	0
1671	1482	0
3910	3415	0
2028	4584	0
2682	140	0
1395	2456	0
2275	703	0
4529	1466	1
3772	498	0
3717	760	1
68	3875	0
1865	1869	0
625	714	0
185	3481	0
244	87	1
4046	2444	0
4195	3921	0
485	658	0
2410	2335	0
3766	3772	0
2348	3638	0
2781	3114	0
715	628	0
1188	189	1
2261	3883	0
4702	2578	1
3070	3208	0
643	1357	0
4018	402	1
2638	1477	0
2460	4424	1
3054	3058	1
3837	1549	0
2262	260	1
573	1948	0
3644	2077	1
4249	301	0
3431	3430	0
1297	3851	0
4267	1399	0
2682	301	0
535	3181	0
834	3570	1
4944	4298	1
4807	2991	0
2040	1671	0
3772	3767	1
1307	638	0
573	4282	0
3582	2039	0
1123	369	0
4992	2986	1
2533	2390	1
2809	124	1
2994	4807	0
2127	1796	0
834	1721	0
3273	1856	0
1975	2916	1
3612	603	0
4136	4388	0
3912	3609	0
1734	572	0
372	2110	1
3481	1547	1
2192	1176	0
3863	306	0
1198	1430	0
3679	2535	0
2487	2686	0
4990	485	0
2629	4276	0
2692	70	0
2420	3615	0
4650	4033	0
758	3717	0
3017	1549	0
2077	3644	0
4053	4052	0
498	3118	1
631	223	0
993	4255	0
1670	1588	0
450	534	1
781	1852	0
3423	1443	1
4237	2908	1
769	3273	1
2389	838	1
4217	1092	0
4046	2147	0
2789	1340	0
4052	2855	0
603	425	0
2390	2899	0
2070	2056	0
1399	491	1
46	1993	0
1306	320	0
425	603	0
3560	2472	0
2753	2533	0
4922	2844	0
533	544	0
2798	1783	0
4762	3764	0
2646	2277	0
2127	4568	0
2773	4670	0
1983	2389	0
718	4350	0
718	446	0
2509	1547	1
205	2390	0
4053	4051	0
4660	2986	0
2192	1249	0
189	1547	1
3613	1557	1
2781	1280	0
4944	3591	1
1565	1048	0
3805	4447	0
1497	1860	0
3746	1507	1
225	3753	0
205	1983	0
2389	968	1
1176	2192	1
4048	4114	0
2662	2660	0
491	781	0
4666	3881	0
2807	1865	0
2028	2849	0
2578	4702	0
385	876	0
3496	4641	1
3912	4053	0
572	293	0
1185	2335	0
87	726	0
185	190	0
464	1975	0
4068	1579	0
244	2692	0
2256	3271	0
4648	4650	0
4584	3316	0
1990	1249	0
3561	4489	0
3326	239	1
1393	4221	0
3252	326	0
2391	4221	0
4046	3808	0
2533	2899	0
463	3612	0
1379	1382	0
3318	4048	1
4559	2197	0
4276	2629	0
4023	244	0
3834	2219	0
2843	342	1
1676	1674	1
1237	2335	0
2355	1185	0
2650	116	0
2198	495	0
2410	2355	0
2389	2755	1
3869	3894	1
1188	185	1
2039	1975	0
4217	4218	0
2315	4074	0
4533	1713	0
4382	2744	1
686	979	0
979	686	0
4705	3766	1
631	709	1
638	1307	0
497	3541	0
4948	402	0
1773	4286	1
686	2196	0
185	189	0
1830	1828	0
69	1491	0
4175	2637	0
2919	2170	1
2753	2390	0
2633	116	0
3481	183	1
3772	4705	1
4018	4948	1
4756	4757	1
4033	4037	0
1975	464	0
2533	2898	0
1302	3947	0
1116	2192	0
534	4274	0
426	685	0
4276	2630	0
87	1491	0
2784	1582	0
1340	2837	1
4175	4164	0
93	2879	0
843	4382	1
2147	116	0
2789	2328	0
3541	2998	0
2018	3869	1
3609	3912	0
1869	1868	0
2784	3764	0
4705	498	1
1477	3021	0
2390	972	0
2371	45	0
2007	495	0
1331	630	0
2682	4533	0
650	602	0
4237	1091	0
2010	569	1
2219	4082	0
4750	4452	0
4648	4652	0
2241	2256	0
2753	2389	0
1983	2390	0
187	1188	0
2772	4409	0
326	3252	1
3441	1443	0
2007	1327	0
2746	1142	0
4082	2219	0
2196	686	0
2646	737	0
3101	4881	1
1904	3950	0
402	4960	0
1143	1176	0
726	3875	0
3948	3636	0
2781	2409	1
1478	2329	0
